Name	Activity	IC50	pIC50	logS	apol	ast_fraglike	ast_fraglike_ext	ast_violation	ast_violation_ext	a_acc	a_acid	a_aro	a_base	a_count	a_don	a_donacc	a_heavy	a_hyd	a_IC	a_ICM	a_nB	a_nBr	a_nC	a_nCl	a_nF	a_nH	a_nI	a_nN	a_nO	a_nP	a_nS	balabanJ	BCUT_PEOE_0	BCUT_PEOE_1	BCUT_PEOE_2	BCUT_PEOE_3	BCUT_SLOGP_0	BCUT_SLOGP_1	BCUT_SLOGP_2	BCUT_SLOGP_3	BCUT_SMR_0	BCUT_SMR_1	BCUT_SMR_2	BCUT_SMR_3	bpol	b_1rotN	b_1rotR	b_ar	b_count	b_double	b_heavy	b_max1len	b_rotN	b_rotR	b_single	b_triple	chi0	chi0v	chi0v_C	chi0_C	chi1	chi1v	chi1v_C	chi1_C	chiral	chiral_u	density	diameter	FCharge	GCUT_PEOE_0	GCUT_PEOE_1	GCUT_PEOE_2	GCUT_PEOE_3	GCUT_SLOGP_0	GCUT_SLOGP_1	GCUT_SLOGP_2	GCUT_SLOGP_3	GCUT_SMR_0	GCUT_SMR_1	GCUT_SMR_2	GCUT_SMR_3	Kier1	Kier2	Kier3	KierA1	KierA2	KierA3	KierFlex	lip_acc	lip_don	lip_druglike	lip_violation	logP(o/w)	mr	mutagenic	nmol	opr_brigid	opr_leadlike	opr_nring	opr_nrot	opr_violation	PC+	PC-	PEOE_PC+	PEOE_PC-	PEOE_RPC+	PEOE_RPC-	PEOE_VSA+0	PEOE_VSA+1	PEOE_VSA+2	PEOE_VSA+3	PEOE_VSA+4	PEOE_VSA+5	PEOE_VSA+6	PEOE_VSA-0	PEOE_VSA-1	PEOE_VSA-2	PEOE_VSA-3	PEOE_VSA-4	PEOE_VSA-5	PEOE_VSA-6	PEOE_VSA_FHYD	PEOE_VSA_FNEG	PEOE_VSA_FPNEG	PEOE_VSA_FPOL	PEOE_VSA_FPOS	PEOE_VSA_FPPOS	PEOE_VSA_HYD	PEOE_VSA_NEG	PEOE_VSA_PNEG	PEOE_VSA_POL	PEOE_VSA_POS	PEOE_VSA_PPOS	petitjean	petitjeanSC	Q_PC+	Q_PC-	Q_RPC+	Q_RPC-	Q_VSA_FHYD	Q_VSA_FNEG	Q_VSA_FPNEG	Q_VSA_FPOL	Q_VSA_FPOS	Q_VSA_FPPOS	Q_VSA_HYD	Q_VSA_NEG	Q_VSA_PNEG	Q_VSA_POL	Q_VSA_POS	Q_VSA_PPOS	radius	reactive	rings	RPC+	RPC-	rsynth	SlogP	SlogP_VSA0	SlogP_VSA1	SlogP_VSA2	SlogP_VSA3	SlogP_VSA4	SlogP_VSA5	SlogP_VSA6	SlogP_VSA7	SlogP_VSA8	SlogP_VSA9	SMR	SMR_VSA0	SMR_VSA1	SMR_VSA2	SMR_VSA3	SMR_VSA4	SMR_VSA5	SMR_VSA6	SMR_VSA7	TPSA	VAdjEq	VAdjMa	VDistEq	VDistMa	vdw_area	vdw_vol	vsa_acc	vsa_acid	vsa_base	vsa_don	vsa_hyd	vsa_other	vsa_pol	Weight	weinerPath	weinerPol	zagreb
IQB-9302, IQB9302	1	20	4.6989698	-3.1642699	52.68541	1	0	0	1	1	0	6	1	48	1	2	21	17	62.637589	1.3049498	0	0	18	0	0	27	0	2	1	0	0	1.5764247	-2.7996438	-0.44066143	0.57646161	2.8745666	-3.5083053	-0.43171629	0.56001258	2.8692877	-2.5988116	-0.34266448	0.65858358	3.0870562	32.45459	4	0.17391305	6	50	1	23	4	5	0.2173913	43	0	14.819627	13.244747	11.836499	12.53517	10.147867	8.365591	6.6656852	7.6041903	1	1	0.66306692	10	1	-0.87028593	-0.33684659	0.079633355	2.8787456	-2.2600355	-0.29422653	0.14099668	2.8201234	-0.62917477	-0.2045569	0.14989646	3.0784595	15.879017	7.0507812	3.6734693	13.125443	5.7689667	2.9821694	3.6057258	3	2	1	0	3.454	8.6303902	0	1	15	1	3	6	0	4.4089999	-3.4089999	2.3519228	-1.3519228	0.14839782	0.24178457	87.91243	56.242352	4.2653861	11.764974	0	12.949531	8.6190128	76.71769	36.764713	0	0	0	13.566921	0.13689101	0.88582778	0.41168594	0.044357534	0.11417223	0.58831406	0.069814697	273.66754	127.18621	13.703812	35.272354	181.75368	21.568544	0.5	1	4.4089999	-3.4089999	0.13563167	0.28131416	0.76234221	0.233988	0.044357534	0.23765782	0.76601201	0.19330028	235.51791	72.288231	13.703812	73.421982	236.65166	59.718166	5	0	3	0.13563167	0.28131416	0.42857143	2.08934	3.1243138	23.269535	27.844185	36.879158	10.781946	0	0	52.929554	94.342026	69.408775	8.5605402	26.98653	0	4.4107962	10.353119	20.767498	147.27158	42.137939	66.652031	33.540001	0.48250595	5.523562	3.1520209	8.5023956	308.93988	433.48111	13.566921	0	0	5.6825762	245.90858	12.949531	19.249496	287.427	939	31	110
CLOZAPINE, CLOZAPINA	1	0.191	6.7189665	-4.0750999	51.59586	0	0	1	1	1	0	12	1	43	1	2	23	18	63.832172	1.4844692	0	0	18	1	0	20	0	4	0	0	0	1.543957	-2.7732422	-0.54849231	0.63387787	2.7351842	-3.5064528	-0.45349854	0.74774647	2.5012081	-2.5549045	-0.41246063	0.82542104	2.948627	27.56414	1	0.03846154	12	46	1	26	3	1	0.03846154	33	0	15.811191	13.8982	10.869879	12.242276	11.20351	8.3927135	4.8153839	6.4494896	0	0	0.73835641	10	1	-0.88647002	-0.36656085	0.061466027	2.7689748	-2.2598214	-0.29070568	0.1622999	2.7847526	-0.62985224	-0.18427216	0.16851576	3.0324306	16.467455	7.0869246	3.52	12.901339	5.486237	2.7003298	3.0773826	4	2	1	0	3.075	9.2757397	0	1	23	1	4	3	0	5.2030001	-4.2030001	2.5611942	-1.5611941	0.13598166	0.22069922	20.127388	159.48448	19.809576	0	0	0	8.6190128	61.274521	54.091755	0	0	5.6825762	0.13689101	0	0.95614421	0.36809263	0.017676197	0.043855805	0.63190734	0.026179608	314.78772	121.18575	5.8194671	14.43848	208.04047	8.6190128	0.5	1	5.2030001	-4.2030001	0.096674994	0.22817035	0.66510552	0.36809263	0.017676197	0.33489451	0.63190734	0.3172183	218.97017	121.18575	5.8194671	110.25604	208.04047	104.43658	5	0	4	0.096674994	0.22817035	1	2.3055999	3.1243138	23.462984	0	73.758316	3.185575	49.682716	3.5006065	123.50229	0	47.418888	9.5567398	3.1243138	19.909843	0	6.6861815	26.280993	123.50229	76.086235	72.04583	32.07	0.46357921	5.7004399	3.0642488	8.7875357	329.2262	444.01184	5.6825762	0	0	5.6825762	282.16583	11.190562	11.365152	327.83899	1082	41	126
norpropoxyphene	1	3.6300001	5.4400935	-3.9512	58.334206	0	0	2	3	1	0	12	1	52	0	1	24	20	67.578262	1.299582	0	0	21	0	0	28	0	1	2	0	0	2.2462609	-2.707757	-0.53974837	0.60074824	2.7336411	-3.390234	-0.4520705	0.69144112	2.7400939	-2.5008006	-0.4058606	0.73992091	2.945226	33.483795	8	0.31999999	12	53	1	25	7	9	0.36000001	40	0	17.416002	14.86602	13.472174	15.001789	11.619357	8.7113791	7.1134081	9.0730991	2	2	0.65855974	9	1	-0.87654155	-0.38431481	0.07928019	2.8950675	-2.2476118	-0.26386139	0.13916023	2.9388618	-0.63695145	-0.21605732	0.16111736	3.1217089	20.313601	10.222222	5.4970255	15.830972	7.8740115	4.1987882	5.1938853	3	2	1	0	4.9200001	10.043489	0	1	12	1	2	8	0	4.6939998	-3.694	2.6862228	-1.6862229	0.12897493	0.20821323	64.321869	100.4118	0	0	0	14.708499	17.238026	4.4170794	160.04439	0	0	0	13.566921	2.503756	0.8727051	0.47859555	0.042603794	0.12729488	0.52140445	0.084691092	329.19516	180.53215	16.070677	48.0172	196.68021	31.946526	0.44444445	0.80000001	4.6939998	-3.694	0.14039199	0.24526259	0.77612555	0.37919435	0.042603794	0.22387446	0.62080562	0.18127067	292.76413	143.03679	16.070677	84.448219	234.17555	68.377541	5	0	2	0.14039199	0.24526259	0.20833333	3.21857	18.01075	7.7454643	34.862103	18.439579	10.781946	51.765594	0	176.43184	18.868406	66.652031	9.6646404	34.862103	18.01075	4.4107962	6.37115	0	214.16866	26.185041	99.549217	42.91	0.42571631	5.643856	2.9820681	8.942934	377.21234	495.71811	13.566921	0	5.6825762	5.6825762	309.34341	17.212255	19.249496	326.45999	1226	37	116
1	1	2.5	5.6020598	-2.77511	49.429859	0	0	1	2	0	0	9	1	43	2	2	23	20	65.077286	1.5134252	0	0	18	0	2	20	0	3	0	0	0	1.5719419	-2.7335117	-0.60047591	0.65696383	2.7796865	-3.4136097	-0.50105274	0.76662946	2.6708362	-2.546598	-0.43537432	0.80944878	2.9675145	25.590139	2	0.07692308	10	46	2	26	2	2	0.07692308	34	0	15.811191	12.780508	10.447229	11.68987	11.237184	8.1113958	5.810349	7.2659864	2	2	0.75031376	9	1	-0.87288588	-0.39767161	0.1199768	2.8392189	-2.2475798	-0.28221893	0.196605	2.8763132	-0.63601398	-0.20338918	0.18018746	3.0842302	16.467455	7.0869246	3.2544379	12.393693	5.2594857	2.3896427	2.8341064	3	4	1	0	2.438	8.6899738	0	1	22	1	4	4	0	4.4959998	-3.497	2.6222198	-1.6222198	0.13220966	0.21825218	45.635887	73.303894	23.107113	8.6190128	0	0	17.238026	83.374939	12.254904	0	0	23.817272	0.13689101	0.13689101	0.85630906	0.41623977	0.0837586	0.14369093	0.5837602	0.059932329	246.29575	119.72089	24.091053	41.329079	167.90393	17.238026	0.44444445	0.80000001	4.4959998	-3.497	0.11187723	0.25907922	0.65465534	0.43209687	0.084486552	0.34534466	0.5679031	0.26085812	188.29512	124.28179	24.30043	99.329697	163.34303	75.029266	5	0	4	0.11187723	0.25907922	0.60869563	2.5437	36.0215	0	36.252789	36.879158	5.9423227	0	4.4107962	112.90413	37.736813	29.920227	8.7039804	0	47.930977	43.917297	20.699358	7.9026761	142.73827	36.879158	0	44.43	0.46357921	5.7004399	2.9958599	8.7979298	287.62482	421.65695	0	0	5.6825762	17.047728	240.14122	0	17.047728	316.375	1073	38	126
AMIODARONE	1	1	6	-9.0099602	78.209793	0	0	2	3	2	0	15	1	61	0	2	31	24	91.716965	1.5035568	0	0	25	0	0	30	2	1	3	0	0	1.591565	-2.7148099	-0.53130615	0.60793179	2.6812987	-3.4923229	-0.41942859	0.7047438	2.6687138	-2.5162952	-0.34131083	0.76293367	2.8693132	46.086208	11	0.33333334	16	63	1	33	6	11	0.33333334	46	0	22.380104	22.70952	15.913849	17.38854	14.993933	13.158219	8.4569244	10.312391	0	0	0.99275279	16	1	-0.88060677	-0.39658892	0.050015606	2.7239635	-2.2596176	-0.26163843	0.15851328	2.7944295	-0.62939745	-0.18026735	0.17798306	3.0083449	25.619835	12.459259	6.3208814	25.613871	12.456261	6.3193235	10.292034	4	1	0	2	8.1879997	14.608554	0	1	16	0	3	11	3	4.3590002	-3.3599999	2.9559133	-1.9559133	0.11788253	0.2346503	83.179367	88.308594	53.519176	8.458519	0	0	8.6190128	176.94141	64.213699	0	0	0	13.566921	5.0075121	0.94580972	0.51758111	0.037014563	0.054190267	0.48241892	0.017175704	474.62076	259.72955	18.574432	27.193445	242.08467	8.6190128	0.5	1	4.3590002	-3.3599999	0.13076393	0.28541666	0.82029158	0.39207926	0.037014563	0.17970841	0.60792077	0.14269385	411.63397	196.75095	18.574432	90.180229	305.06326	71.605797	8	1	3	0.13076393	0.28541666	1	5.5190701	14.124202	5.6876111	3.3192859	76.244995	35.682186	28.375751	0	113.26828	37.736813	218.78549	14.25412	36.493877	10.999887	3.3192859	17.063398	7.4091749	162.46432	81.932602	213.54207	43.880001	0.36097246	6.044394	3.7471545	9.6065483	501.81421	651.04523	16.070677	0	0	0	428.60315	27.879314	16.070677	646.32697	2897	50	156
1	1	2.0999999	5.6777806	-5.1306901	51.046066	0	0	2	3	0	0	15	1	42	1	1	23	21	63.056087	1.5013354	0	0	19	1	1	19	0	2	0	0	0	1.5950344	-2.7330608	-0.60507995	0.66635823	2.779305	-3.4135838	-0.49318206	0.79864591	2.6700568	-2.5463283	-0.45462099	0.86077785	2.9666104	23.053932	2	0.07692308	16	45	0	26	2	2	0.07692308	29	0	15.811191	13.484031	10.894823	12.396976	11.25402	8.4448671	6.3432055	8.2828226	2	2	0.75525004	9	1	-0.87287223	-0.37625769	0.11226216	2.8150489	-2.2475765	-0.25756815	0.1940113	2.8782108	-0.63600504	-0.20125268	0.21638051	3.0682094	16.467455	7.0869246	3.1327875	13.187763	5.6143103	2.4614866	3.2191389	2	3	1	0	4.8340001	9.3199911	0	1	22	1	4	4	0	4.1599998	-3.161	2.4740014	-1.4740014	0.14013039	0.23933262	23.706011	99.753517	5.4672546	8.6190128	0	0	17.238026	16.671984	115.36627	0	0	11.908636	0	0.13689101	0.90201831	0.48209903	0.04030389	0.097981691	0.51790094	0.057677802	269.58405	144.08379	12.045527	29.283552	154.78383	17.238026	0.44444445	0.80000001	4.1599998	-3.161	0.12091346	0.28661817	0.74464571	0.51908422	0.062262308	0.25535432	0.48091578	0.193092	222.55048	155.13745	18.608187	76.317131	143.73015	57.708942	5	0	4	0.12091346	0.28661817	0.26086956	3.8771	18.01075	0	27.131769	36.879158	3.185575	0	7.9114027	151.8049	18.868406	54.108757	9.26581	0	32.970863	16.78553	21.443216	10.659424	160.01389	36.879158	39.148643	32.400002	0.46357921	5.7004399	2.9441624	8.8039942	298.86761	436.711	0	0	5.6825762	11.365152	260.13989	0	11.365152	329.82599	1057	39	126
1	1	0.93000001	6.031517	-4.4191098	53.751862	0	0	1	2	1	0	15	1	46	2	3	26	21	74.451836	1.6185182	0	0	20	0	2	20	0	3	1	0	0	1.4993888	-2.7325311	-0.6450882	0.70108229	2.7803199	-3.4136226	-0.53807992	0.7775631	2.6620185	-2.5464222	-0.49730566	0.85431087	2.9665551	26.54814	3	0.10344828	16	49	1	29	2	4	0.13793103	32	0	18.095648	14.136351	11.394823	12.974327	12.63103	8.7650433	6.3372226	8.2659864	2	1	0.7651391	11	1	-0.87278771	-0.38788915	0.13315389	2.8132901	-2.2475798	-0.26386139	0.19918218	2.8239059	-0.63600785	-0.21605732	0.19305076	3.0521183	19.322235	8.56633	4.2244897	14.00222	6.1213584	2.9885743	3.2966387	4	4	1	0	3.427	9.7651606	0	1	22	1	4	5	0	5.322	-4.323	3.07058	-2.07058	0.11290465	0.16907871	32.614101	88.534218	21.187651	17.238026	0	12.949531	17.238026	61.274521	36.764713	0	0	23.817272	13.566921	0.27378201	0.79153877	0.41694131	0.11570736	0.20846123	0.58305866	0.092753865	257.61322	135.6972	37.657974	67.845528	189.76155	30.187557	0.45454547	0.83333331	5.322	-4.323	0.13434799	0.20957668	0.65713173	0.46447653	0.099281393	0.34286827	0.53552347	0.24358688	213.86928	151.16795	32.312	111.58949	174.2908	79.277489	6	0	4	0.13434799	0.20957668	0.57692307	2.9481001	18.01075	23.269535	36.252789	36.879158	29.804539	0	4.4107962	145.86258	18.868406	32.676975	9.6565304	23.862217	47.930977	25.906548	20.699358	25.4846	160.01389	42.137939	0	61.5	0.42228913	5.8579812	3.2596607	9.1401234	325.45877	465.79242	13.566921	0	5.6825762	17.047728	251.45869	12.949531	30.614649	356.396	1579	42	140
1	1	10	5	-3.49862	64.020241	0	0	2	4	5	0	17	1	54	0	5	31	19	85.170303	1.5772278	0	0	23	0	0	23	0	6	2	0	0	1.2236942	-2.5700717	-0.53472859	0.61639982	2.7524197	-3.3584683	-0.52814543	0.66077083	2.551553	-2.3998578	-0.40748173	0.74618441	2.9492769	34.319759	7	0.20588236	17	57	2	34	4	8	0.23529412	37	1	21.794317	17.231844	13.60193	15.518297	15.062881	10.15253	6.2194142	8.159833	1	1	0.73795372	18	1	-0.85024869	-0.38925308	0.10683337	2.7695258	-2.2392755	-0.33546871	0.12167344	2.7109175	-0.63567126	-0.21633355	0.172463	2.9849887	24.134949	11.421457	5.9259257	16.556755	7.728375	3.9695661	4.1276393	8	2	1	0	1.42	11.798978	0	1	22	1	4	7	0	6.5840001	-5.5840001	3.4973612	-2.4973612	0.099381968	0.13378443	81.689583	127.28316	21.723097	3.1459606	0	25.899061	17.238026	69.97583	24.509808	0	17.742489	5.6825762	32.816418	0	0.80913037	0.35240823	0.090012752	0.19086961	0.64759177	0.10085686	346.06992	150.72713	38.498993	81.636086	276.97888	43.137089	0.5	1	6.5840001	-5.5840001	0.10373633	0.16224928	0.60463363	0.32423908	0.14715958	0.39536634	0.67576092	0.24820678	258.60544	138.679	62.941036	169.10057	289.02701	106.15953	9	0	4	0.10373633	0.16224928	1	1.544004	18.01075	49.112034	27.844185	66.100677	38.932438	0	0	157.07335	18.868406	70.20517	11.19479	47.724434	87.664574	0	35.653934	0	212.82091	28.957146	33.326015	108.49	0.36875206	6.0874629	3.89393	9.5834475	427.70602	563.01227	56.241482	0	5.6825762	5.6825762	268.2897	70.989082	61.924061	415.47699	3118	47	162
papaverine	1	7.3000002	5.1366773	-4.1619902	53.510654	0	0	3	4	5	0	16	0	46	0	5	25	20	67.406624	1.4653614	0	0	20	0	0	21	0	1	4	0	0	1.6077913	-2.3625803	-0.58576566	0.35244191	2.347528	-2.3006315	-0.53139353	0.4790408	2.497365	-2.0708027	-0.29355034	0.64064598	2.6476424	31.941347	6	0.22222222	17	48	0	27	2	6	0.22222222	31	0	17.81119	14.828766	12.748559	14.275657	12.193733	7.9031453	4.9718494	6.8240647	0	0	0.71969378	13	0	-0.78415406	-0.42714462	-0.1071291	2.57038	-0.89046276	-0.30914378	0.05937992	2.7303765	-0.48538211	-0.20077012	0.078179047	2.8674214	19.753086	9.2739229	4.4659748	15.025299	6.9679475	3.3246026	4.1878195	5	0	1	0	3.3374801	9.7625189	0	1	17	1	3	6	0	3.1110001	-3.1159999	1.8782589	-1.8782589	0.056594882	0.18386249	136.17717	87.741882	33.834076	0	0	0	0	65.691597	12.254904	0	0	0	5.6825762	10.015024	0.95532805	0.26649073	0.044671953	0.044671953	0.7335093	0	335.69965	93.644104	15.6976	15.6976	257.75314	0	0.46153846	0.85714287	3.1110001	-3.1159999	0.092253298	0.19897304	0.64601445	0.26020569	0.044671953	0.35398555	0.73979431	0.3093136	227.00769	91.435562	15.6976	124.38954	259.96167	108.69194	7	0	3	0.092253298	0.19897304	1	3.8599701	43.99955	16.78553	0	0	5.9423227	160.40388	0	128.21939	0	20.973713	9.7199001	0	60.78508	0	26.916035	5.1459289	141.94186	0	141.53548	49.810001	0.42433795	5.7548876	3.4239972	8.9937296	351.39725	471.57693	15.6976	0	0	0	320.75192	0	15.6976	339.39099	1534	42	128
ebastine	1	0.025	7.6020598	-7.8973799	85.695717	0	0	2	3	2	0	18	1	75	0	2	35	31	92.284279	1.2304571	0	0	32	0	0	40	0	1	2	0	0	1.1407516	-2.8128743	-0.56512159	0.67729652	2.8034427	-3.5012596	-0.53807992	0.69601852	2.6799936	-2.6088915	-0.46747196	0.76781034	3.001123	47.922279	9	0.23684211	18	78	1	38	5	10	0.2631579	59	0	24.675152	21.503849	20.187351	22.390694	16.897999	13.126324	11.390135	14.279407	0	0	0.65321219	19	1	-0.88377267	-0.37310627	0.079495922	2.9662473	-2.2597313	-0.26386139	0.15995166	2.9702525	-0.62988651	-0.21605732	0.16994575	3.1800656	28.01939	13.693048	8.5	22.039078	10.689881	6.599761	6.7312899	3	1	1	1	7.8070002	14.586757	0	1	24	0	4	12	3	5.6199999	-4.6209998	3.0534518	-2.0534518	0.11410332	0.17713112	109.52535	138.32039	4.9049287	8.458519	0	0	8.6190128	6.6256189	227.81169	0	0	0	13.566921	2.503756	0.95255053	0.48143485	0.03088518	0.047449496	0.51856512	0.016564315	495.64651	250.50798	16.070677	24.68969	269.82822	8.6190128	0.47368422	0.89999998	5.6199999	-4.6209998	0.10088968	0.20753084	0.84138131	0.37334508	0.03088518	0.15861869	0.62665492	0.1277335	437.80115	194.26495	16.070677	82.535042	326.07126	66.464363	10	1	4	0.10088968	0.20753084	0.65714288	5.8959999	3.1243138	5.6876111	17.468536	55.318733	36.604515	0	0	247.00458	81.942268	99.978043	14.32152	37.98642	0	0	25.679598	0	322.47821	61.006344	99.978043	30.74	0.33549348	6.2479277	4.110827	9.9188385	520.33618	720.55756	16.070677	0	0	0	459.42798	8.458519	16.070677	470.677	4676	52	180
E-4031	1	0.19949999	6.700057	-2.7476699	64.236206	0	0	2	3	4	0	12	1	56	1	5	28	20	88.857498	1.586741	0	0	21	0	0	28	0	3	3	0	1	1.3331039	-2.8039372	-0.5358575	0.64301693	2.8012159	-3.5016482	-0.50476146	0.59247452	2.6770458	-2.6003191	-0.43915945	0.69944316	3.0031164	41.343796	7	0.23333333	12	58	1	30	4	7	0.23333333	45	0	20.148054	17.258146	13.361443	14.656489	13.298645	11.573224	6.7741094	8.418252	0	0	0.74123001	17	1	-0.88301098	-0.39516494	0.058426369	2.8547041	-2.2597282	-0.34551319	0.1228862	2.8051336	-0.62972218	-0.20099063	0.15014327	3.0660203	22.68	10.346939	7.3350697	19.36953	8.7823677	6.1986876	6.0753684	6	2	1	0	1.946	11.22886	0	1	18	1	3	8	0	6.256	-5.256	2.92576	-1.9257599	0.1190855	0.17482889	94.471054	103.646	12.796158	29.182259	0	0	8.6190128	49.957035	61.274521	0	2.5295215	32.016521	19.249496	0	0.85525984	0.39886513	0.12390831	0.14474018	0.60113484	0.020831876	353.85654	165.0271	51.266022	59.885033	248.71449	8.6190128	0.47058824	0.8888889	6.256	-5.256	0.21307544	0.18245815	0.68778902	0.33736002	0.13002208	0.31221098	0.66263998	0.18218891	284.56693	139.57986	53.79554	129.17467	274.16171	75.379128	9	1	3	0.21307544	0.18245815	1	1.4817899	3.1243138	87.049828	6.6407428	55.318733	36.972084	50.559578	0	123.50229	37.736813	36.082764	11.02047	75.158218	16.78553	4.4107962	8.69907	19.161745	180.10751	61.006344	71.657928	80.57	0.38983503	5.9068904	3.9047306	9.2621918	413.74158	543.06897	51.266022	0	0	8.0752068	304.29214	18.564127	59.341228	402.539	2529	39	144
HALOPERIDOL, HALOPERIDOLO, haloperidol	1	0.090999998	7.0409584	-4.7939901	58.404034	0	0	2	3	2	0	12	1	50	1	3	26	22	77.915047	1.5583009	0	0	21	1	1	24	0	1	2	0	0	1.3265237	-2.8132601	-0.62045598	0.69841123	2.8132906	-3.4981294	-0.53807992	0.80591482	2.7490139	-2.6101422	-0.49179289	0.85431087	3.0116215	30.137968	6	0.21428572	12	52	1	28	5	6	0.21428572	39	0	18.570704	15.435869	12.568549	13.993353	12.460146	9.4477148	7.2033944	9.0033503	0	0	0.75316024	17	1	-0.88364589	-0.38788813	0.08293552	2.8710332	-2.2596762	-0.26386139	0.17833121	2.8480804	-0.6299141	-0.21605732	0.19305076	3.0697694	20.727041	9.4674559	5.75	17.338472	7.8599076	4.7478652	5.2414923	3	2	1	0	4.598	10.408354	0	1	18	1	3	8	0	4.9200001	-3.9200001	2.6608386	-1.6608387	0.13093968	0.23093978	75.656624	99.292381	9.0208454	8.458519	10.324173	0	8.6190128	75.737961	54.091755	0	0	11.908636	13.566921	7.7675405	0.8606301	0.43550611	0.0887798	0.13936992	0.56449389	0.05059012	322.25809	163.07281	33.243095	52.186283	211.37155	18.943186	0.47058824	0.8888889	4.9200001	-3.9200001	0.10223577	0.24464285	0.76414883	0.43550611	0.056976318	0.23585117	0.56449389	0.17887485	286.13123	163.07281	21.334461	88.313141	211.37155	66.978676	9	1	3	0.10223577	0.24464285	1	3.3199999	28.509541	5.6876111	9.1210184	55.318733	30.233366	0	3.5006065	141.14548	75.473625	54.108757	10.0228	26.98653	40.345341	9.1210184	9.8717566	0	216.61909	61.006344	39.148643	41.740002	0.41210872	5.8073549	3.8023999	9.0479355	374.44437	500.39682	13.566921	0	0	0	310.04871	8.458519	27.133842	376.879	2035	39	134
1	1	0.19	6.7212462	-5.0862799	84.761757	0	0	2	3	4	0	17	2	73	0	4	38	27	113.94106	1.5608364	0	0	29	1	0	35	0	6	2	0	0	1.186118	-2.7777789	-0.53540426	0.68578649	2.8248341	-3.5680335	-0.52125543	0.6174798	2.6112595	-2.596091	-0.46318632	0.7658872	3.0104909	50.136246	10	0.23809524	17	77	1	42	6	11	0.26190478	58	1	26.321415	22.368273	17.629028	19.597801	18.584852	13.737957	7.938993	10.048809	1	1	0.73382789	18	2	-0.87208229	-0.37461039	0.081175163	3.1038585	-2.2600994	-0.30305302	0.15804774	2.9829824	-0.63354248	-0.21605732	0.17547542	3.2883534	29.490931	14.759003	8.2834187	23.371979	11.619023	6.4907994	7.1463041	8	2	1	1	2.8840001	15.074315	0	1	28	0	5	13	3	8.8269997	-6.8270001	4.9100628	-2.910063	0.071173683	0.12666319	69.859581	212.25845	74.492393	3.1459606	0	12.949531	17.238026	53.436695	78.601562	0	17.742489	5.6825762	13.566921	2.503756	0.9074927	0.30550444	0.038742844	0.092507303	0.69449556	0.053764459	509.53714	171.534	21.753254	51.940811	389.94394	30.187557	0.5	1	8.8269997	-6.8270001	0.077376232	0.14047165	0.58098173	0.31743643	0.082274459	0.41901824	0.68256354	0.3367438	326.20844	178.23355	46.195293	235.2695	383.24438	189.0742	9	0	5	0.077376232	0.14047165	1	1.356784	6.2486277	27.06772	38.844074	181.71152	12.313473	0	3.5006065	175.14536	18.868406	94.467377	14.42914	41.110733	52.868294	0	36.397793	0	249.3325	139.30919	39.148643	80.029999	0.32014427	6.3923173	3.9051778	10.225276	561.47797	729.17914	39.495743	0	0	0	423.21536	58.039555	39.495743	535.09198	5052	55	198
0	0	44.700001	4.3496923	-4.1322098	67.432205	0	0	3	4	4	0	12	0	60	2	6	32	26	97.768394	1.6294733	0	0	24	0	2	28	0	2	4	0	0	1.7568669	-2.6629841	-0.5442577	0.59771729	2.6389341	-2.7678266	-0.50506788	0.63698983	2.6135266	-2.4083741	-0.40345606	0.75537747	2.8910537	39.125797	8	0.23529412	12	62	2	34	4	8	0.23529412	48	0	23.465891	18.458004	15.082904	16.76722	15.040732	10.351486	7.5354691	9.4509439	2	1	0.75990647	13	0	-0.90090632	-0.37856051	0.05437348	2.8277016	-1.4382601	-0.30792701	0.15202637	2.9131866	-0.5282954	-0.20454533	0.16795745	3.0900252	26.602076	11.620158	7.4978456	21.298952	9.2330418	5.9256067	6.1454411	6	2	1	0	4.24966	11.855816	0	1	18	1	3	8	0	5.487	-5.4889998	2.9247267	-2.9247267	0.12009508	0.18811779	69.91346	50.70475	38.332211	33.491833	10.324173	0	18.529541	132.91841	36.764713	0	23.817272	0	2.6406472	27.23682	0.86792302	0.50234091	0.067189626	0.13207699	0.49765906	0.064887367	385.94266	223.37787	29.877468	58.731182	221.29596	28.853712	0.46153846	0.85714287	5.487	-5.4889998	0.17495899	0.15831663	0.74931455	0.4415426	0.14831015	0.25068545	0.55845743	0.1023753	333.20056	196.34244	65.949646	111.47326	248.33141	45.523617	7	0	3	0.17495899	0.15831663	0.65625	4.0233002	69.442337	0	28.790154	26.836138	6.37115	3.185575	4.4107962	175.14536	0	173.71114	11.65275	4.0465865	77.305229	44.846889	53.24453	0	175.14536	0	133.30406	76.18	0.35236704	6.0874629	3.5292768	9.7458744	444.67383	587.56439	21.973036	0	0	5.6825762	376.00143	0	41.222534	446.49399	2878	50	166
